ID,index,Category,State,Region,Date,Farm,Rep,Depth,GPS,% Sand,% Silt,% Clay,Texture,pET (mm/yr),precip (in/yr),1:1 Soil pH,Organic Matter LOI %,Bulk density (g/cm3),1:1 S Salts mmho/cm,Nitrate-N ppm N,Potassium ppm K,Sulfate-S ppm S,Calcium ppm Ca,Magnesium ppm Mg,Sodium ppm Na,CEC/Sum of Cations me/100g,%H Sat,%K Sat,%Ca Sat,%Mg Sat,%Na Sat,Mehlich P-III ppm P,2020_1:1 Soil pH,2020_1:1 S Salts mmho/cm,2020_Organic Matter LOI %,2020_Nitrate-N ppm N,2020_Potassium ppm K,2020_Sulfate-S ppm S,2020_Zinc ppm Zn,2020_Iron ppm Fe,2020_Manganese ppm Mn,2020_Copper ppm Cu,2020_Calcium ppm Ca,2020_Magnesium ppm Mg,2020_Sodium ppm Na,2020_CEC/Sum of Cations me/100g,2020_%H Sat,2020_%K Sat,2020_%Ca Sat,2020_%Mg Sat,2020_%Na Sat,2020_Mehlich P-III ppm P,2020_% Sand,2020_% Silt,2020_% Clay,2020_Texture,POXC (mg/kg soil),NAG (nmol/hr/g soil),BG (nmol/hr/g soil),C-min (ugCO2-C/g_soil/day),Total Biomass,Diversity Index,Bacteria %,Total Bacteria Biomass,Actinomycetes %,Actinomycetes Biomass,Gram (-) %,Gram (-) Biomass,Rhizobia %,Rhizobia Biomass,Total Fungi %,Total Fungi Biomass,Arbusular Mycorrhizal %,Arbuscular Mycorrhizal Biomass,Saprophytic %,Saprophytes Biomass,Protozoan %,Protozoa Biomass,Gram (+) Biomass,Gram (+) %,Undifferentiated %,Undifferentiated Biomass,Fungi:Bacteria,Predator:Prey,Gram(+):Gram(-),Sat:Unsat,Mono:Poly,Pre 16:1w7c:cy17:0,Pre 18:1w7c:cy19:0,2020_POXC (mg/kg soil),2020_NAG (nmol/hr/g soil),2020_BG (nmol/hr/g soil),2020_C-min (ugCO2-C/g_soil/day),2020_Bulk density (g/cm3),2020_Total Biomass,2020_Diversity Index,2020_Bacteria %,2020_Total Bacteria Biomass,2020_Actinomycetes %,2020_Actinomycetes Biomass,2020_Gram (-) %,2020_Gram (-) Biomass,2020_Rhizobia %,2020_Rhizobia Biomass,2020_Total Fungi %,2020_Total Fungi Biomass,2020_Arbusular Mycorrhizal %,2020_Arbuscular Mycorrhizal Biomass,2020_Saprophytic %,2020_Saprophytes Biomass,2020_Protozoan %,2020_Protozoa Biomass,2020_Gram (+) Biomass,2020_Gram (+) %,2020_Undifferentiated %,2020_Undifferentiated Biomass,2020_Fungi:Bacteria,2020_Predator:Prey,2020_Gram(+):Gram(-),2020_Sat:Unsat,2020_Mono:Poly,2020_Pre 16:1w7c:cy17:0,2020_Pre 18:1w7c:cy19:0,WetAgg_MWD (mm),2020_WetAgg_MWD (mm),DryAgg_MWD (mm),2022_DryAgg_MWD (mm),2020_DryAgg_MWD (mm),DryAgg_WEF (%),2022_DryAgg_WEF (%),2020_DryAgg_WEF (%),2022_PenRes_Adjusted PR_Mpa,Historical_Cover crops,Historical_Interseeding,Historical_Living mulch,Historical_Increase crop rotation diversity,Historical_Heritage varieties,Historical_Perennial cool season pasture,Historical_No till / strip till,Historical_Integrate livestock,Historical_Amendments,Historical_Reduce chem,FARMS_Cover crops,FARMS_Interseeding,FARMS_Living mulch,FARMS_Planting green,FARMS_Pasture cropping,FARMS_Relay cropping,FARMS_Increase crop rotation diversity,FARMS_Conserv. crop rot. (opportunistic cropping),FARMS_Heritage varieties,FARMS_Pollinator mix permanent,FARMS_Pollinator mix nonpermanent,FARMS_Integrate garden/produce in covers,FARMS_Perennial cool season pasture,FARMS_No till / strip till,FARMS_Annual forages,FARMS_Bale grazing,FARMS_Integrate livestock,FARMS_Management intensive grazing,FARMS_Amendments,FARMS_Reduce chem,FARMS_Roller crimper,FARMS_Additional testing,FARMS_SETs,conservation_tillage_passes,conventional_tillage_passes,chem_passes_per_year,2020_soil_cover_months,start_year_soil_cover,2019_soil_cover_months,2018_soil_cover_months,2020_living_root_months,start_year_living_roots,2019_living_root_months,2018_living_root_months,categories_of_crops,number_of_crops_in_rotation,amendments,what_amendments,use_neonics,integrate_livestock,residue_remaining,stock_density,grazing_species,5yr_cropping_history,totalfieldacres
LTP36,157,Long-term Practitioner,CO,W,8/15/23,Pfaltzgraff,4,5 to 15cm,40.5157793686171; -102.608945304623,48,34,18,Loam,1323.9362,18.055948,6.9,2.4,1.508443547,0.08,13.4,487,6.2,1380,194,5,9.8,0,13,70,17,0,62,6.5,0.14,2,6.8,479,5.8,0.52,12.9,20.6,0.59,1426,220,8,11.4,11,11,62,16,0,28,48,34,18,Loam,218.9131957,29.42772448,207.3764959,-72.03,1828.23,1.491,29.41,537.68,9.27,169.56,9.01,164.67,0,0,6.74,123.26,2.29,41.86,4.45,81.4,0,0,373.01,20.4,63.85,1167.3,0.2292,0,2.2652,3.3607,7.8039,1.9439,0.967,200.1496829,14.4101,69.7172,35.36860896,1.52,997.4,1.163,63.75,635.86,13.79,137.53,18.64,185.87,0,0,2.56,25.52,0,0,2.56,25.52,0,0,449.99,45.12,33.69,336.03,0.0401,0,2.421,2.9646,96.3097,0,1000,,,,,,,,,,0,1,1,1,1,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.5,6,0,7,10,7,0,4,7,Warm season broadleaf;oilseed flax;Cool season broadleaf; legume chickpea; Warm season broadleaf; and broadleaf buckwheat; Warm season broadleaf,1,No,0,No,No,0,0,0,0,95
LTP40,108,Long-term Practitioner,NE,E,8/15/23,Jeff,1,0 to 5cm,"42.7038943,-97.428181",55,24,21,Sandy Clay Loam,1061.5416,26.968712,6.9,3.1,1.241809779,0.11,8,212,8.5,1686,244,25,11.1,0,5,76,18,1,11,6.8,0.12,3.6,4.5,184,11.5,1.49,20.6,10.4,0.53,1907,262,11,12.2,0,4,78,18,0,4,59,24,17,Sandy Loam,782.5973308,85.03658076,333.6206296,106.68,2218.4,1.498,57.2,1268.83,12.06,267.46,22.35,495.73,0,0,15.59,345.79,6.18,137.08,9.41,208.71,0,0,773.1,34.85,27.22,603.77,0.2725,0,1.5595,1.3938,63.6857,2.3647,1.589,412.2760724,,,44.24373819,0.945,3643.27,1.165,54.36,1980.43,9.02,328.5,22.01,801.84,0,0,2.57,93.53,0,0,2.57,93.53,0,0,1178.58,32.35,43.07,1569.31,0.0472,0,1.4698,2.0662,82.8644,0,32.5617,1.602232091,4.11,3.9,,3.614710744,38.3,,34.7107438,,1,0,0,1,0,0,1,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3.75,12,0,8,12,12,0,7,8,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.6,Yes; on the whole field,Cattle,Yes,Yes,11-49%,High,2,2015 - corn. 2015 - rye cover. 2016 - soybeans. 2017 - oats. 2017 - grazing cc. 2018 - soybeans. 2018 - rye cover. 2019 - corn.  ,65.7
LTP40,109,Long-term Practitioner,NE,E,8/15/23,Jeff,2,0 to 5cm,"42.7042126,-97.428102",68,15,17,Sandy Loam,1061.5416,26.968712,6.5,2.5,1.416208774,0.11,7,174,8.6,1418,187,10,11.5,21,4,61,14,0,17,6.6,0.08,3.7,3.2,132,10.6,1.78,32.3,10.5,0.42,1598,211,10,10.1,0,3,79,17,0,5,65,21,14,Sandy Loam,591.5165894,75.82274087,339.7796837,94.9,3153.96,1.498,53.19,1677.74,10.98,346.31,20.16,635.84,0,0,15.48,488.19,5.27,166.26,10.21,321.92,0,0,1041.89,33.03,31.33,988.04,0.291,0,1.6386,1.472,56.3955,2.2404,1.7017,460.3802039,553.8693,103.7351,29.32901177,1.16,2428.32,1.284,80.56,1956.25,12.52,304.12,31.04,753.78,0,0,7.81,189.61,3.36,81.56,4.45,108.05,0,0,1202.47,49.52,11.63,282.46,0.0969,0,1.5953,1.6714,324.029,1000,1000,1.72052913,3.48,2.6,,3.250740741,54.1,,41.2037037,,1,0,0,1,0,0,1,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3.75,12,0,8,12,12,0,7,8,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.6,Yes; on the whole field,Cattle,Yes,Yes,11-49%,High,2,2015 - corn. 2015 - rye cover. 2016 - soybeans. 2017 - oats. 2017 - grazing cc. 2018 - soybeans. 2018 - rye cover. 2019 - corn.  ,65.7
LTP40,110,Long-term Practitioner,NE,E,8/15/23,Jeff,3,0 to 5cm,"42.704681,-97.427942",70,15,15,Sandy Loam,1061.5416,26.968712,6.5,2.2,1.377541039,0.1,6.2,150,8.5,1116,173,9,10.2,27,4,54,14,0,21,6.4,0.09,2.8,2.6,114,9.6,1.06,23.6,13.7,0.4,1437,177,12,11.2,20,3,64,13,0,7,69,20,11,Sandy Loam,582.0623705,67.55924575,293.6941555,63.63,2445.21,1.506,49.62,1213.42,10.09,246.65,20.71,506.5,0,0,15.31,374.48,5.4,132.02,9.92,242.46,0,0,706.92,28.91,35.06,857.32,0.3086,0,1.3957,1.5141,47.5865,2.0626,1.4226,380.8480398,323.9211,24.5022,28.86428796,1.12,208.04,0.973,18.92,39.37,2.48,5.16,6.56,13.65,0,0,0,0,0,0,0,0,0,0,25.72,12.36,81.08,168.67,0,0,1.8837,3.627,0,0,1000,1.243023529,3.27,3,,3.096666667,58.3,,45.77114428,,1,0,0,1,0,0,1,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3.75,12,0,8,12,12,0,7,8,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.6,Yes; on the whole field,Cattle,Yes,Yes,11-49%,High,2,2015 - corn. 2015 - rye cover. 2016 - soybeans. 2017 - oats. 2017 - grazing cc. 2018 - soybeans. 2018 - rye cover. 2019 - corn.  ,65.7
LTP40,111,Long-term Practitioner,NE,E,8/15/23,Jeff,4,0 to 5cm,"42.7044376,-97.430987",60,21,19,Sandy Loam,1061.5416,26.968712,6.7,3.3,1.256913889,0.14,8.4,215,9.3,1558,213,11,10.2,0,5,77,17,0,16,,,,,,,,,,,,,,,,,,,,,,,,,706.1139307,93.35651114,359.412354,131.52,2877.96,1.503,54.92,1580.6,11.67,335.96,21.85,628.78,0,0,15.63,449.83,5.82,167.63,9.81,282.21,0,0,951.83,33.07,29.45,847.53,0.2846,0,1.5138,1.4007,61.0808,2.3306,1.5765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.722569296,,2.6,,,49.8,,,,1,0,0,1,0,0,1,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3.75,12,0,8,12,12,0,7,8,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.6,Yes; on the whole field,Cattle,Yes,Yes,11-49%,High,2,2015 - corn. 2015 - rye cover. 2016 - soybeans. 2017 - oats. 2017 - grazing cc. 2018 - soybeans. 2018 - rye cover. 2019 - corn.  ,65.7
LTP40,112,Long-term Practitioner,NE,E,8/15/23,Jeff,5,0 to 5cm,"42.7043269,-97.431863",52,27,21,Sandy Clay Loam,1061.5416,26.968712,6.2,3.3,0.955639032,0.13,8.7,259,10.4,1580,253,24,14.8,27,4,53,14,1,25,,,,,,,,,,,,,,,,,,,,,,,,,685.4106503,90.28555993,316.3417516,163.43,3314.6,1.507,52.82,1750.91,10.93,362.27,22.87,758.18,0,0,16.09,533.26,6.02,199.48,10.07,333.78,0,0,992.73,29.95,31.09,1030.43,0.3046,0,1.3094,1.3594,65.8739,2.3502,1.4128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.366421443,,4.8,,,27.5,,,,1,0,0,1,0,0,1,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3.75,12,0,8,12,12,0,7,8,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.6,Yes; on the whole field,Cattle,Yes,Yes,11-49%,High,2,2015 - corn. 2015 - rye cover. 2016 - soybeans. 2017 - oats. 2017 - grazing cc. 2018 - soybeans. 2018 - rye cover. 2019 - corn.  ,65.7
LTP40,113,Long-term Practitioner,NE,E,8/15/23,Jeff,1,5 to 15cm,"42.7038943,-97.428181",55,24,21,Sandy Clay Loam,1061.5416,26.968712,6.9,3.1,1.487359915,0.11,8,212,8.5,1686,244,25,11.1,0,5,76,18,1,11,6.8,0.12,3.6,4.5,184,11.5,1.49,20.6,10.4,0.53,1907,262,11,12.2,0,4,78,18,0,4,59,24,17,Sandy Loam,467.2005884,45.08038706,188.7191894,1.97,2145.57,1.453,57.02,1223.47,16.23,348.2,16.55,355.18,0,0,10.82,232.05,4.21,90.43,6.6,141.62,0,0,868.29,40.47,32.16,690.05,0.1897,0,2.4446,2.3001,0,2.0586,0.7629,368.2561525,,,39.45181397,1.17,679.79,1.05,43.71,297.16,8.99,61.11,14.8,100.58,0,0,0,0,0,0,0,0,0,0,196.58,28.92,56.29,382.63,0,0,1.9544,3.6817,0,0,1000,,,,,,,,,,1,0,0,1,0,0,1,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3.75,12,0,8,12,12,0,7,8,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.6,Yes; on the whole field,Cattle,Yes,Yes,11-49%,High,2,2015 - corn. 2015 - rye cover. 2016 - soybeans. 2017 - oats. 2017 - grazing cc. 2018 - soybeans. 2018 - rye cover. 2019 - corn.  ,65.7
LTP40,114,Long-term Practitioner,NE,E,8/15/23,Jeff,2,5 to 15cm,"42.7042126,-97.428102",68,15,17,Sandy Loam,1061.5416,26.968712,6.5,2.5,1.56555648,0.11,7,174,8.6,1418,187,10,11.5,21,4,61,14,0,17,6.6,0.08,3.7,3.2,132,10.6,1.78,32.3,10.5,0.42,1598,211,10,10.1,0,3,79,17,0,5,65,21,14,Sandy Loam,404.0562381,35.17342661,183.8900708,-0.18,1466.3,1.456,55.62,815.5,15.68,229.9,16.37,240.02,0,0,10.71,156.99,4.2,61.54,6.51,95.45,0,0,575.48,39.25,33.68,493.81,0.1925,0,2.3976,2.1974,25.005,2.4194,0.873,423.3023936,150.8049,75.7554,43.93048373,1.32,2105.17,1.171,27.42,577.18,5.34,112.48,8.98,188.95,0,0,1.25,26.4,0,0,1.25,26.4,0,0,388.24,18.44,71.33,1501.59,0.0457,0,2.0547,1.4893,0,0,1000,,,,,,,,,,1,0,0,1,0,0,1,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3.75,12,0,8,12,12,0,7,8,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.6,Yes; on the whole field,Cattle,Yes,Yes,11-49%,High,2,2015 - corn. 2015 - rye cover. 2016 - soybeans. 2017 - oats. 2017 - grazing cc. 2018 - soybeans. 2018 - rye cover. 2019 - corn.  ,65.7
LTP40,115,Long-term Practitioner,NE,E,8/15/23,Jeff,3,5 to 15cm,"42.704681,-97.427942",70,15,15,Sandy Loam,1061.5416,26.968712,6.5,2.2,1.575370304,0.1,6.2,150,8.5,1116,173,9,10.2,27,4,54,14,0,21,6.4,0.09,2.8,2.6,114,9.6,1.06,23.6,13.7,0.4,1437,177,12,11.2,20,3,64,13,0,7,69,20,11,Sandy Loam,304.8947412,28.98863021,157.1920714,3.41,1646.08,1.479,48.95,805.8,13.02,214.25,15.11,248.78,0,0,11.11,182.83,4.07,67.02,7.04,115.81,0,0,557.02,33.84,39.94,657.46,0.2269,0,2.239,2.2333,24.9879,2.1649,0.8043,391.0085644,240.1012,27.3368,32.11853069,1.485,1965.27,1.361,70.79,1391.23,11.45,225.02,33.4,656.31,0,0,10.96,215.44,3.78,74.37,7.18,141.07,0,0,734.92,37.4,18.25,358.61,0.1549,0,1.1198,10.7362,93.6225,1000,166.4,,,,,,,,,,1,0,0,1,0,0,1,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3.75,12,0,8,12,12,0,7,8,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.6,Yes; on the whole field,Cattle,Yes,Yes,11-49%,High,2,2015 - corn. 2015 - rye cover. 2016 - soybeans. 2017 - oats. 2017 - grazing cc. 2018 - soybeans. 2018 - rye cover. 2019 - corn.  ,65.7
LTP40,116,Long-term Practitioner,NE,E,8/15/23,Jeff,4,5 to 15cm,"42.7044376,-97.430987",60,21,19,Sandy Loam,1061.5416,26.968712,6.7,3.3,1.476203072,0.14,8.4,215,9.3,1558,213,11,10.2,0,5,77,17,0,16,,,,,,,,,,,,,,,,,,,,,,,,,546.5930691,54.21851788,219.5188044,5.87,1964.29,1.455,57.04,1120.52,15.22,299.04,17.97,352.91,0,0,10.85,213.08,4.31,84.69,6.54,128.39,0,0,767.6,39.08,32.11,630.7,0.1902,0,2.175,2.0755,30.9673,2.5076,0.9847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,1,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3.75,12,0,8,12,12,0,7,8,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.6,Yes; on the whole field,Cattle,Yes,Yes,11-49%,High,2,2015 - corn. 2015 - rye cover. 2016 - soybeans. 2017 - oats. 2017 - grazing cc. 2018 - soybeans. 2018 - rye cover. 2019 - corn.  ,65.7
LTP40,117,Long-term Practitioner,NE,E,8/15/23,Jeff,5,5 to 15cm,"42.7043269,-97.431863",52,27,21,Sandy Clay Loam,1061.5416,26.968712,6.2,3.3,1.486040239,0.13,8.7,259,10.4,1580,253,24,14.8,27,4,53,14,1,25,,,,,,,,,,,,,,,,,,,,,,,,,424.8397407,27.95111304,156.482773,2.23,1714.9,1.478,51.93,890.62,14.92,255.9,15.67,268.79,0,0,11.39,195.31,3.98,68.24,7.41,127.07,0,0,621.84,36.26,36.68,628.97,0.2193,0,2.3135,2.3925,0,2.1303,0.7155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,1,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3.75,12,0,8,12,12,0,7,8,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,0.6,Yes; on the whole field,Cattle,Yes,Yes,11-49%,High,2,2015 - corn. 2015 - rye cover. 2016 - soybeans. 2017 - oats. 2017 - grazing cc. 2018 - soybeans. 2018 - rye cover. 2019 - corn.  ,65.7
LTP46,190,Long-term Practitioner,KS,E,8/15/23,Stuenkel,1,0 to 5cm,39.56501; -97.0439,32,42,26,Loam,1160.8014,32.69105,6.7,4.6,1.27,0.11,5.1,227,11.1,2291,455,10,15.9,0,4,72,24,0,60,6.5,0.2,4.3,7.8,233,12.8,2.71,72.2,11.8,1.09,2553,445,14,20.4,16,3,62,18,0,49,32,42,26,Loam,799.2657964,118.0233227,398.0892108,449.17,3303.46,1.554,49.78,1644.52,11.81,390.07,19.91,657.81,0,0,19.82,654.83,4.7,155.17,15.13,499.66,0.5,16.4,986.71,29.87,29.9,987.72,0.3982,0.01,1.5,1.3646,6.2407,2.3355,1.2965,853.9123756,96.2537,653.8934,143.6202333,1.105,5051.48,1.4,36.88,1862.83,7.03,355,14.08,711.06,0,0,6,303.27,2.42,122.17,3.58,181.09,0,0,1151.78,22.8,57.12,2885.37,0.1628,0,1.6198,1.5588,55.9954,1000,18.8709,1.486372251,2.76,6.7,7,4.063913043,17.5,16,22.36024845,0.269836671,1,0,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,2,0,0,0,0,0,12,2007,12,12,12,2020,10,7,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf;Buckwheat? ,0.8,Yes; on the whole field,Cattle; mycorhial fungi. Cattle got them into covers!,Yes,Yes,50% or more,High,1,"2001 grain sorghum (milo), graze residue. Began no-till in May 2002. 2002 soybeans, fall planted hard red winter wheat. 2003 wheat, double crop sunflowers. 2004 grain sorghum (milo), graze residue. 2005 soybeans, fall planted hard red winter wheat. Began cover crops in 2005. 2006 wheat,  double crop sunflower. 2007 soybeans, fall planted hard red winter wheat. 2008 wheat, fall planted spring oats for grazing. 2009 grain sorghum (milo), graze residue. 2010 soybeans, fall planted winter wheat. 2011 wheat, fall planted winter oats/peas for grazing. 2012 grain sorghum (milo), graze residue. 2013 grain sorghum (milo), graze residue. 2014 soybeans, fall planted hard red winter wheat. 2015 wheat, summer 7 way grazing mix. 2016 grain sorghum (milo), graze residue. 2017 corn, graze residue. 2018 soybeans, fall planted hard red winter wheat. 2019 wheat, 10 species summer grazing mix. 2020 soybeans, fall planted rye. 2021 rye for grain, 10 species summer grazing mix, fall planted alfalfa",9
LTP46,191,Long-term Practitioner,KS,E,8/15/23,Stuenkel,2,0 to 5cm,39.56468; -97.0431,31,35,34,Clay Loam,1160.8014,32.69105,6.3,4.3,1.53,0.11,3.3,189,11.5,2359,479,11,20.2,19,2,58,20,0,36,5.8,0.2,3.5,17.5,139,14.1,1.87,46,12.4,0.93,1644,368,10,17.5,33,2,47,18,0,14,44,33,23,Loam,600.612619,40.93159814,329.9352399,199.3,2760.6,1.52,48.04,1326.27,11.07,305.63,16.42,453.28,0,0,14.67,405.05,3.68,101.47,11,303.58,0.35,9.54,872.98,31.62,36.94,1019.75,0.3054,0.0072,1.9259,1.8382,36.155,1.8919,0.6589,703.2694355,51.6109,263.643,82.36574196,1.375,1180.96,1.258,23.8,281.01,5.16,60.92,6.2,73.2,0,0,1.88,22.16,1.07,12.63,0.81,9.54,0,0,207.81,17.6,74.33,877.79,0.0789,0,2.839,3.2611,1.9333,1000,1000,1.27194836,1.98,8.6,7.6,4.112344961,10.6,12,29.06976744,0.344918492,1,0,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,2,0,0,0,0,0,12,2007,12,12,12,2020,10,7,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf;Buckwheat? ,0.8,Yes; on the whole field,Cattle; mycorhial fungi. Cattle got them into covers!,Yes,Yes,50% or more,High,1,"2001 grain sorghum (milo), graze residue. Began no-till in May 2002. 2002 soybeans, fall planted hard red winter wheat. 2003 wheat, double crop sunflowers. 2004 grain sorghum (milo), graze residue. 2005 soybeans, fall planted hard red winter wheat. Began cover crops in 2005. 2006 wheat,  double crop sunflower. 2007 soybeans, fall planted hard red winter wheat. 2008 wheat, fall planted spring oats for grazing. 2009 grain sorghum (milo), graze residue. 2010 soybeans, fall planted winter wheat. 2011 wheat, fall planted winter oats/peas for grazing. 2012 grain sorghum (milo), graze residue. 2013 grain sorghum (milo), graze residue. 2014 soybeans, fall planted hard red winter wheat. 2015 wheat, summer 7 way grazing mix. 2016 grain sorghum (milo), graze residue. 2017 corn, graze residue. 2018 soybeans, fall planted hard red winter wheat. 2019 wheat, 10 species summer grazing mix. 2020 soybeans, fall planted rye. 2021 rye for grain, 10 species summer grazing mix, fall planted alfalfa",9
LTP46,192,Long-term Practitioner,KS,E,8/15/23,Stuenkel,3,0 to 5cm,39.56403; -97.04361,46,28,26,Loam,1160.8014,32.69105,7,3.6,1.41,0.11,5,161,10.6,2112,384,9,14.2,0,3,74,23,0,17,6.1,0.23,4.3,11.7,199,12.1,2.27,41.9,13.4,1.34,2802,645,15,24.5,18,2,57,22,0,7,31,35,34,Clay Loam,734.2810031,81.14928199,307.9114119,252.61,3317.23,1.527,54.34,1802.63,12.81,424.87,21.93,727.44,0,0,16.68,553.36,4.57,151.52,12.11,401.84,0.31,10.35,1075.18,32.41,28.67,950.88,0.307,0.0057,1.478,1.4557,49.9673,2.281,1.3494,733.4356627,47.23,457.2568,97.95124844,1.14,3177.49,1.369,31.66,1005.98,7.5,238.27,8.6,273.18,0,0,4.39,139.42,1.76,55.99,2.63,83.43,0,0,732.79,23.06,63.95,2032.1,0.1386,0,2.6824,1.8784,19.857,1000,20.2466,1.975926505,1.88,8.1,6.2,4.458472222,14.9,23,21.99074074,0.343306439,1,0,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,2,0,0,0,0,0,12,2007,12,12,12,2020,10,7,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf;Buckwheat? ,0.8,Yes; on the whole field,Cattle; mycorhial fungi. Cattle got them into covers!,Yes,Yes,50% or more,High,1,"2001 grain sorghum (milo), graze residue. Began no-till in May 2002. 2002 soybeans, fall planted hard red winter wheat. 2003 wheat, double crop sunflowers. 2004 grain sorghum (milo), graze residue. 2005 soybeans, fall planted hard red winter wheat. Began cover crops in 2005. 2006 wheat,  double crop sunflower. 2007 soybeans, fall planted hard red winter wheat. 2008 wheat, fall planted spring oats for grazing. 2009 grain sorghum (milo), graze residue. 2010 soybeans, fall planted winter wheat. 2011 wheat, fall planted winter oats/peas for grazing. 2012 grain sorghum (milo), graze residue. 2013 grain sorghum (milo), graze residue. 2014 soybeans, fall planted hard red winter wheat. 2015 wheat, summer 7 way grazing mix. 2016 grain sorghum (milo), graze residue. 2017 corn, graze residue. 2018 soybeans, fall planted hard red winter wheat. 2019 wheat, 10 species summer grazing mix. 2020 soybeans, fall planted rye. 2021 rye for grain, 10 species summer grazing mix, fall planted alfalfa",9
